group_kind,group_id,row_label,gene,scores,log2fc,pvals,fdr,pct_in,pct_bg,delta_pct,marker_rank
type,Club,type_Club,Pglyrp1,58.792946,3.154967,0.0,0.0,0.9975728155339806,0.7022485207100592,0.2953242948239214,3
type,Club,type_Club,Pigr,55.8627,4.1047993,0.0,0.0,0.7621359223300971,0.08497041420118343,0.6771655081289136,4
type,Club,type_Club,Lyz2,54.690205,4.7514033,0.0,0.0,0.9898867313915858,0.7474556213017751,0.24243111008981066,5
type,Club,type_Club,Nupr1,54.506104,3.6167214,0.0,0.0,0.9894822006472492,0.4097041420118343,0.5797780586354149,6
type,Club,type_Club,Sftpd,52.629917,3.252205,0.0,0.0,0.9037216828478964,0.3502958579881657,0.5534258248597308,7
type,Club,type_Club,Msln,50.9348,3.2386312,0.0,0.0,0.8984627831715211,0.3072189349112426,0.5912438482602784,8
type,Club,type_Club,Cxcl17,50.750027,3.099733,0.0,0.0,0.9381067961165048,0.3531360946745562,0.5849707014419486,9
type,Club,type_Club,Aldh1a1,49.588272,2.3545773,0.0,0.0,0.9951456310679612,0.6717159763313609,0.32342965473660024,10
type,Club,type_Club,Muc5b,48.69943,3.9678326,0.0,0.0,0.6189320388349514,0.07005917159763314,0.5488728672373182,11
type,Club,type_Club,Alox15,48.356277,5.406281,0.0,0.0,0.51415857605178,0.01893491124260355,0.4952236648091764,12
type,Club,type_Club,Wfdc1,47.777706,4.5478578,0.0,0.0,0.5364077669902912,0.031242603550295858,0.5051651634399954,13
type,Club,type_Club,Agr2,46.509384,2.6289966,0.0,0.0,0.9182847896440129,0.3711242603550296,0.5471605292889834,14
type,Club,type_Club,Slc16a11,46.163227,2.2174728,0.0,0.0,0.9733009708737864,0.5384615384615384,0.434839432412248,15
type,Club,type_Club,Mgst1,45.0883,2.0424578,0.0,0.0,0.973705501618123,0.7145562130177515,0.25914928860037145,16
type,Club,type_Club,AU021092,44.913296,3.4038348,0.0,0.0,0.5894012944983819,0.07644970414201184,0.5129515903563701,17
type,Club,type_Club,Ces1f,43.96749,4.3110495,0.0,0.0,0.4878640776699029,0.036923076923076927,0.45094100074682597,18
type,Club,type_Club,Ppp1r1b,43.54244,3.8122737,0.0,0.0,0.48826860841423947,0.0357396449704142,0.45252896344382526,19
type,Club,type_Club,Muc1,42.223965,2.2182326,0.0,0.0,0.8980582524271845,0.32449704142011837,0.5735612110070661,20
type,Goblet,type_Goblet,Lman1l,45.451263,9.451258,0.0,0.0,0.49206349206349204,0.0027132951462164605,0.48935019691727555,1
type,Goblet,type_Goblet,Cgref1,41.28533,8.2568865,0.0,0.0,0.5238095238095238,0.0051251130539644255,0.5186844107555594,2
type,Goblet,type_Goblet,Fgl2,37.9164,7.559235,0.0,0.0,0.4444444444444444,0.004371419957793186,0.44007302448665125,3
type,Goblet,type_Goblet,Fkbp11,30.4499,5.9512596,1.2015355891066735e-203,3.9412770393877106e-200,0.5873015873015873,0.01718420259270425,0.5701173847088831,4
type,Goblet,type_Goblet,Lmcd1,30.327244,6.557292,5.014895136997613e-202,1.3708215856982975e-198,0.4444444444444444,0.00904431715405487,0.43540012729038957,5
type,Goblet,type_Goblet,Tff1,29.11016,8.030995,2.6699613786111054e-186,6.255719510085819e-183,0.31746031746031744,0.004371419957793186,0.3130888975025243,6
type,Goblet,type_Goblet,Dmbt1,28.606047,7.4754276,5.650498227679903e-180,1.1584227679022262e-176,0.8412698412698413,0.04718118782031957,0.7940886534495217,7
type,Goblet,type_Goblet,Gp2,27.881075,8.519443,4.525999921048459e-171,8.247880522790642e-168,0.8095238095238095,0.04687971058185107,0.7626440989419585,8
type,Goblet,type_Goblet,Wfdc18,25.58336,7.2473283,2.3368655182718001e-144,3.193910947097983e-141,0.4444444444444444,0.014169430208019295,0.4302750142364251,9
type,Goblet,type_Goblet,Cldn2,25.039274,6.3971424,2.28485151705383e-138,2.882603825476913e-135,0.25396825396825395,0.003919204100090443,0.2500490498681635,10
type,Goblet,type_Goblet,Kcnn4,24.827427,5.2835155,4.53416737271793e-136,5.311777077139055e-133,0.6825396825396826,0.039794995477841426,0.6427446870618412,11
type,Goblet,type_Goblet,Pycr1,23.689705,5.3303156,4.603765916562773e-124,4.719147799846627e-121,0.31746031746031744,0.007838408200180886,0.30962190926013655,12
type,Goblet,type_Goblet,Azgp1,23.394966,5.080806,4.808752088237852e-121,4.639314294069941e-118,0.4126984126984127,0.014621646065722037,0.39807676663269065,13
type,Goblet,type_Goblet,Sox9,20.390606,4.1834016,2.0262326884375697e-92,1.3846767634610241e-89,0.4126984126984127,0.019596020500452217,0.39310239219796045,14
type,Goblet,type_Goblet,Creb3l4,19.787413,4.0291586,3.8216575879216035e-87,2.5071602439800887e-84,0.6666666666666666,0.057431413928248416,0.6092352527384182,15
type,Goblet,type_Goblet,Serpinb11,18.928936,4.5496325,6.5878442838824526e-80,4.155662849998312e-77,0.7619047619047619,0.08833283087126922,0.6735719310334927,16
type,Goblet,type_Goblet,Wfdc15b,18.044737,5.316605,8.677788165846708e-73,4.447637615876621e-70,0.20634920634920634,0.005878806150135665,0.20047040019907067,17
type,Goblet,type_Goblet,Tpd52l1,17.597311,3.8373024,2.5830415300386806e-69,1.2104132609761255e-66,0.5714285714285714,0.05245703949351824,0.5189715319350532,18
type,Goblet,type_Goblet,Ccl28,17.584885,4.389285,3.2163858551578795e-69,1.4653317891790107e-66,0.2857142857142857,0.012662044015676817,0.27305224169860887,19
type,Goblet,type_Goblet,Cited4,17.26521,4.2462378,8.599105636181814e-67,3.8117278794329176e-64,0.5238095238095238,0.04687971058185107,0.47692981322767275,20
type,Ionocyte,type_Ionocyte,Moxd1,48.170555,10.641993,0.0,0.0,0.625,0.001197425535099536,0.6238025744649005,1
type,Ionocyte,type_Ionocyte,Ppp1r1a,40.87785,29.048864,0.0,0.0,0.25,0.0,0.25,2
type,Ionocyte,type_Ionocyte,Foxi1,36.099854,10.805055,2.2799876469773473e-285,1.2464692466025158e-281,0.3125,0.000449034575662326,0.3120509654243377,3
type,Ionocyte,type_Ionocyte,Atp6v0d2,34.024548,10.150909,9.659063415415123e-254,3.9604574769055856e-250,0.3125,0.000598712767549768,0.31190128723245025,4
type,Ionocyte,type_Ionocyte,Cftr,33.974167,10.185825,5.3645933787640954e-253,1.7596939201021987e-249,0.375,0.001047747343212094,0.3739522526567879,5
type,Ionocyte,type_Ionocyte,Gm933,33.68633,11.248173,9.166361816427537e-249,2.5056250025204673e-245,0.4375,0.001646460110761862,0.43585353988923814,6
type,Ionocyte,type_Ionocyte,Coch,28.859543,10.39225,3.8459984857897585e-183,6.307822116543783e-180,0.25,0.000598712767549768,0.24940128723245023,7
type,Ionocyte,type_Ionocyte,Stap1,28.002216,9.700951,1.5269198362163848e-172,2.2766374757986296e-169,0.4375,0.002843885645861398,0.4346561143541386,8
type,Ionocyte,type_Ionocyte,Ascl3,25.7156,9.483944,7.822391240805021e-146,1.0691253228370262e-142,0.5625,0.006286484059272564,0.5562135159407274,9
type,Ionocyte,type_Ionocyte,Gng4,16.9092,7.41822,3.848971983879424e-64,3.945436844225403e-61,0.25,0.002843885645861398,0.2471561143541386,10
type,Ionocyte,type_Ionocyte,Nrip3,13.104286,6.4218326,3.1117469326367044e-39,2.4302743543892664e-36,0.3125,0.008082622361921869,0.30441737763807813,11
type,Ionocyte,type_Ionocyte,Hepacam2,9.184559,4.687377,4.1321917948326373e-20,2.0536993220318207e-17,0.375,0.02334979793444095,0.351650202065559,12
type,Ionocyte,type_Ionocyte,Prr18,8.605801,5.076688,7.578595302020655e-18,3.0316229645961162e-15,0.25,0.01197425535099536,0.23802574464900464,13
type,Ionocyte,type_Ionocyte,Tekt5,7.910438,4.859337,2.564845161478848e-15,8.413205098682916e-13,0.25,0.014069750037419547,0.23593024996258044,14
type,Ionocyte,type_Ionocyte,P2ry14,7.779604,5.4839425,7.275205096890421e-15,2.3396203685117608e-12,0.25,0.014668462804969315,0.2353315371950307,15
type,Ionocyte,type_Ionocyte,Tfcp2l1,6.9730406,4.787872,3.101631284023603e-12,8.339320440864117e-10,0.375,0.04071246819338423,0.33428753180661575,16
type,Ionocyte,type_Ionocyte,Gyltl1b,6.844784,4.307223,7.65915164013413e-12,2.026092678223224e-09,0.3125,0.028887891034276306,0.2836121089657237,17
type,Ionocyte,type_Ionocyte,Nrxn1,6.1914983,3.7360075,5.959493225570871e-10,1.4165456288780848e-07,0.3125,0.03382727136656189,0.2786727286334381,18
type,Ionocyte,type_Ionocyte,Slc12a2,5.7508492,4.15125,8.879617220204971e-09,1.8434759750453383e-06,0.5,0.1037269869779973,0.3962730130220027,19
type,Ionocyte,type_Ionocyte,Rasd1,5.718332,3.9124155,1.0757480121023043e-08,2.205417893311237e-06,0.5,0.10103277952402336,0.39896722047597666,20
type,Neuroendocrine,type_Neuroendocrine,Chga,55.463913,10.531535,0.0,0.0,0.7142857142857143,0.004990170875548163,0.7092955434101661,1
type,Neuroendocrine,type_Neuroendocrine,Ngf,53.059753,9.374573,0.0,0.0,0.6428571428571429,0.004234084379252987,0.6386230584778899,2
type,Neuroendocrine,type_Neuroendocrine,Scg5,52.264385,9.165154,0.0,0.0,0.7023809523809523,0.0063511265688794795,0.6960298258120728,3
type,Neuroendocrine,type_Neuroendocrine,Chgb,51.38303,11.387884,0.0,0.0,0.44047619047619047,0.0006048691970361409,0.43987132127915435,4
type,Neuroendocrine,type_Neuroendocrine,Ly6h,51.12499,10.773974,0.0,0.0,0.4642857142857143,0.0010585210948132466,0.46322719319090105,5
type,Neuroendocrine,type_Neuroendocrine,Tmem163,51.11288,10.215918,0.0,0.0,0.4642857142857143,0.0010585210948132466,0.46322719319090105,6
type,Neuroendocrine,type_Neuroendocrine,Pkib,50.90179,8.98738,0.0,0.0,0.7261904761904762,0.008014516860728868,0.7181759593297473,7
type,Neuroendocrine,type_Neuroendocrine,Scg2,49.979736,10.741015,0.0,0.0,0.42857142857142855,0.0007560864962951762,0.4278153420751334,8
type,Neuroendocrine,type_Neuroendocrine,Snap25,49.015507,10.337233,0.0,0.0,0.40476190476190477,0.0006048691970361409,0.40415703556486865,9
type,Neuroendocrine,type_Neuroendocrine,Ddc,48.57182,10.061967,0.0,0.0,0.4166666666666667,0.0009073037955542114,0.4157593628711125,10
type,Neuroendocrine,type_Neuroendocrine,Tcerg1l,47.98476,9.880021,0.0,0.0,0.4166666666666667,0.0010585210948132466,0.41560814557185344,11
type,Neuroendocrine,type_Neuroendocrine,Ascl1,46.961952,8.714469,0.0,0.0,0.4880952380952381,0.0028731286859216693,0.4852221094093164,12
type,Neuroendocrine,type_Neuroendocrine,Uchl1,46.30294,8.923271,0.0,0.0,0.5119047619047619,0.0037804324814758807,0.508124329423286,13
type,Neuroendocrine,type_Neuroendocrine,Scn9a,45.32705,28.930264,0.0,0.0,0.30952380952380953,0.0,0.30952380952380953,14
type,Neuroendocrine,type_Neuroendocrine,Cxcl13,45.1357,9.9879675,0.0,0.0,0.5952380952380952,0.007107213065174656,0.5881308821729205,15
type,Neuroendocrine,type_Neuroendocrine,Pgf,45.045357,10.842771,0.0,0.0,0.35714285714285715,0.0007560864962951762,0.356386770646562,16
type,Neuroendocrine,type_Neuroendocrine,Stmn3,44.65253,9.821675,0.0,0.0,0.36904761904761907,0.0010585210948132466,0.3679890979528058,17
type,Neuroendocrine,type_Neuroendocrine,Pcsk1,43.78441,10.677561,0.0,0.0,0.32142857142857145,0.0004536518977771057,0.3209749195307943,18
type,Neuroendocrine,type_Neuroendocrine,Elavl4,42.868763,9.876357,0.0,0.0,0.30952380952380953,0.0004536518977771057,0.3090701576260324,19
type,Neuroendocrine,type_Neuroendocrine,Snca,42.687733,9.089374,0.0,0.0,0.39285714285714285,0.0021170421896264933,0.39074010066751635,20
type,Tuft,type_Tuft,Trpm5,67.71625,11.80025,0.0,0.0,0.7664233576642335,0.001829268292682927,0.7645940893715506,1
type,Tuft,type_Tuft,Ly6g6f,67.27761,11.546213,0.0,0.0,0.7518248175182481,0.001676829268292683,0.7501479882499554,2
type,Tuft,type_Tuft,Rgs13,65.91761,11.655544,0.0,0.0,0.7007299270072993,0.0010670731707317074,0.6996628538365676,3
type,Tuft,type_Tuft,Gnat3,65.49731,12.406229,0.0,0.0,0.6861313868613139,0.0009146341463414635,0.6852167527149725,4
type,Tuft,type_Tuft,Sh2d6,62.936573,10.563947,0.0,0.0,0.7007299270072993,0.0025914634146341465,0.6981384635926652,5
type,Tuft,type_Tuft,Hck,61.768066,10.482631,0.0,0.0,0.6788321167883211,0.0025914634146341465,0.676240653373687,6
type,Tuft,type_Tuft,Matk,58.703064,9.917137,0.0,0.0,0.656934306569343,0.003658536585365854,0.6532757699839772,7
type,Tuft,type_Tuft,1810046K07Rik,58.591103,10.638644,0.0,0.0,0.5766423357664233,0.001371951219512195,0.5752703845469112,8
type,Tuft,type_Tuft,Ovol3,57.716938,11.065909,0.0,0.0,0.583941605839416,0.0019817073170731708,0.5819598985223429,9
type,Tuft,type_Tuft,Ltc4s,57.681683,10.56805,0.0,0.0,0.8248175182481752,0.011432926829268292,0.8133845914189068,10
type,Tuft,type_Tuft,Avil,57.534733,9.2083,0.0,0.0,0.7153284671532847,0.0065548780487804876,0.7087735891045042,11
type,Tuft,type_Tuft,Fyb,56.66208,10.496614,0.0,0.0,0.5547445255474452,0.001676829268292683,0.5530676962791525,12
type,Tuft,type_Tuft,Sh2d7,55.70726,10.351579,0.0,0.0,0.5328467153284672,0.001524390243902439,0.5313223250845648,13
type,Tuft,type_Tuft,Pik3r5,55.375122,10.478414,0.0,0.0,0.5328467153284672,0.001676829268292683,0.5311698860601745,14
type,Tuft,type_Tuft,Nrgn,55.324142,11.512706,0.0,0.0,0.49635036496350365,0.0007621951219512195,0.49558816984155246,15
type,Tuft,type_Tuft,Gng13,54.792152,10.34601,0.0,0.0,0.8102189781021898,0.013719512195121951,0.7964994659070679,16
type,Tuft,type_Tuft,Nkd1,53.296715,10.432628,0.0,0.0,0.48175182481751827,0.0012195121951219512,0.4805323126223963,17
type,Tuft,type_Tuft,Hmx2,53.0263,11.449269,0.0,0.0,0.45255474452554745,0.0006097560975609756,0.45194498842798647,18
type,Tuft,type_Tuft,Vav1,52.0251,10.27484,0.0,0.0,0.46715328467153283,0.001371951219512195,0.46578133345202066,19
type,Tuft,type_Tuft,Hepacam2,51.77938,7.7516794,0.0,0.0,0.6934306569343066,0.010213414634146342,0.6832172423001602,20
